,Node,Fairness,Goodness
1077,1124,0.964023751797571,0.09512021673344909
1078,1125,0.6214724626576529,0.18366551682818943
1079,1126,0.9733576701674735,0.09735784202099218
1080,1127,0.9310214663131182,0.09477448123210525
1081,1128,0.983498279885284,0.12380330103190115
1082,1129,0.9478280772999823,0.18526459459739053
1083,1130,0.9935440551566295,0.0973532660761246
1084,1132,0.9574691083720615,0.1901364885498773
1085,1133,0.8768102226565063,0.4334051476824126
1086,1134,0.8955251098185214,0.09235590282696765
1087,1136,1.0,0.09830143667603829
1088,1137,1.0,0.09830143667603829
1089,1138,1.0,0.09618098389689932
1090,1139,0.700359357952297,-0.22524788451264324
1091,1140,1.0,-0.10772520945910677
1092,1141,1.0,-0.18798206404867435
1093,1142,1.0,-0.08292816037714804
1094,1143,0.6386110102364505,-0.40751390394108383
1095,1144,1.0,-0.16531376569794237
1096,1145,0.4705259092230355,-0.4928250584387032
1097,1146,0.9528476894151331,0.09212890580862422
1098,1147,0.9849321698892922,0.097861194305875
1099,1135,0.950425564582534,0.18958662535316476
1100,1148,1.0,0.19537223601339748
1101,1149,0.9989305971529375,0.09849321698867808
1102,1150,0.989998751413402,0.09678060019135319
1103,1151,1.0,0.09678060019135319
1104,1152,0.9947629113626794,0.0981782662270825
1105,1067,0.9640567416400394,0.189479697994382
1106,1153,0.998922695867232,0.09851395333317892
1107,945,0.8846847840819492,0.19072738119166274
1108,1154,0.9569616152646121,-0.006834147308130573
1109,1155,1.0,0.08839078457562677
1110,1156,0.964023751797571,0.09512021673344909
1111,1157,0.9799759657893423,0.19055918709653188
1112,1158,0.85878862624863,0.0968987765456546
1113,1159,0.953679607770273,0.1801472545421282
1114,1160,0.840073627271064,0.09536796077578805
1115,1161,0.9966565690899454,0.09640387045740177
1116,1162,0.984489570776237,0.114792190925394
1117,1163,0.901574738211563,0.09962071305314829
1118,1164,0.9729853183534398,0.14662977696604723
1119,1165,0.9692774692053355,0.12731482651530018
1120,1166,0.9591841089349961,0.27215888440144054
1121,1167,0.9947629113626794,0.0981782662270825
1122,1168,0.8808265651829433,0.1187810001815182
1123,1170,0.9330162806590239,0.09287017869593646
1124,1171,0.8804460425347413,0.5986876927920478
1125,1172,1.0,0.09727924473595528
1126,1173,1.0,0.09500829214136586
1127,1174,0.8448102290208706,0.4392930994134446
1128,1175,0.975173483723373,0.09775792751921533
1129,1176,0.8945699692832528,0.09483725241456982
1130,1177,0.9690546413408645,0.09649898182681149
1131,1178,1.0,0.09687768814037803
1132,1179,0.9817642963620047,0.1448597572612898
1133,1180,0.9673747657480292,0.09840407599159151
1134,1181,0.9839327463834916,0.09573270705494444
1135,1182,0.9562824786665677,0.09558039861760091
1136,1169,0.997152310584867,0.18425781161724844
1137,1184,1.0,0.09413163887250037
1138,1185,0.9253138922092015,0.29218164454313
1139,1186,0.9238253090257094,0.09950098454156651
1140,1187,0.9998720473183449,0.14335922679083374
1141,1188,0.9716796133954169,0.09998720473181269
1142,1189,0.9469319468628588,0.09402649358454843
1143,1190,0.9959338006298358,0.09525912470786775
1144,1191,0.8836025868166811,0.6169798327313919
1145,1192,0.9792757222692638,0.08772491322150792
1146,1193,0.7401447141056676,0.09792757223641606
1147,1194,0.9448714586744911,0.09431573833189448
1148,1195,0.992603904537303,0.09844895707800236
1149,1196,0.8301468569473199,0.24889130075494337
1150,1197,0.9255543496225284,-0.006617840015011554
1151,1183,0.9048707643190771,0.18904359619968666
1152,1199,0.966590072359807,0.09290587083461664
1153,1200,0.9665511998520697,0.09549147579679636
1154,1201,0.8607607417168303,0.3597796258268491
1155,1202,0.9962071305319385,0.0958988017267033
1156,1204,0.8822227356037522,0.23525074476383506
1157,1205,0.9947466170464475,0.09844895707800236
1158,1206,0.9906094999092409,0.09377865911118421
1159,1207,0.9435101018379615,0.09033282768903415
1160,1208,0.992603904537303,0.09844895707800236
1161,1209,0.9526028489873568,0.08399137735317985
1162,1210,0.9977457378983982,0.0966551199848327
1163,1211,1.0,-0.9986627190052006
1164,1212,0.9977457378983982,0.1933102399696654
1165,1213,0.9504306866674024,0.09274299635151644
1166,1214,0.9893303937316553,0.1888314217196677
1167,1215,0.992603904537303,0.09844895707800236
1168,1216,0.9979494008633516,0.09962071305314829
1169,1217,0.9345797859348532,0.24864229513600222
1170,1218,0.9862883082336579,0.3281503004395169
1171,1219,0.9542271834540116,0.12742338353268426
1172,1220,0.9076249838469217,0.4673982354450578
1173,1221,0.992603904537303,0.09844895707800236
1174,1222,0.943840405627438,0.14134318182329988
1175,1223,0.9754496299473634,0.1416625921783376
1176,1224,0.992603904537303,0.09844895707800236
1177,1225,0.959141378484651,0.09595346783598312
1178,1226,0.9894268065926042,0.1317759099066959
1179,1227,0.9298263533019752,0.1360824723504474
1180,1228,0.9629327604510792,0.09679313502349965
1181,1198,0.9625036572508847,0.003385429210893387
1182,1229,0.9721483095713748,0.09734966140140441
1183,1230,0.9752368193976082,0.09781066925397393
1184,1231,0.9725482168437107,0.09896969510653715
1185,1232,0.5995183342977595,0.09668450681388832
1186,1233,0.9554414049038066,0.09705197975204773
1187,1234,0.9550858174665348,0.09499779451716289
1188,1235,0.964023751797571,0.09512021673344909
1189,1237,0.9816988863586457,0.1409621246646468
1190,1238,1.0,0.09518876344252641
1191,1239,0.9729181634838615,0.1217920279702368
1192,1240,0.9624524329127235,0.2703525023721687
1193,1241,0.9988982568891818,0.09756184837953935
1194,1242,0.9760001481917137,0.0977823583027531
1195,1243,0.9111500516442834,0.20342553017284754
1196,1244,0.9527814411171246,0.12554097165993713
1197,1245,0.9677357666242159,0.1361059837967112
1198,1246,1.0,0.6239010389298916
1199,1247,0.9507608838789889,0.19191801999463576
1200,1248,0.992603904537303,0.09844895707800236
1201,1249,0.9962071305319385,0.14655208267267267
1202,1250,0.958405356008661,0.09575450401006672
1203,1252,0.9712913498156281,0.11842011853867156
1204,1251,0.9691194342850487,0.37727329437722656
1205,1253,0.9594420854208712,0.19579430410051257
1206,1236,0.9216165695306957,0.18604230118336199
1207,1254,0.9728392465800899,0.09957237137340365
1208,1255,0.9732760413363364,0.09962071305314829
1209,1256,0.928527537342347,0.09183275841409472
1210,1257,0.877417423212729,0.14211552953391948
1211,1258,0.9933198054499823,0.09287093684115472
1212,1259,0.9256788524319989,0.09345797859396388
1213,1260,0.709162396053121,0.315727846350408
1214,1261,0.657863923175204,0.7091623965384973
1215,1262,0.9766634348427671,0.12939514314465217
1216,1263,0.9589041943294335,0.15316688344346022
1217,1264,0.959141378484651,0.09595346783598312
1218,1265,0.992603904537303,0.09844895707800236
1219,1266,0.9908539452760923,0.0978703867131133
1220,1269,0.9845465605842696,0.121321775724719
1221,1270,0.9760761194333751,0.09572464980980015
1222,1271,0.9666587518065173,0.12493100591450025
1223,1272,0.9370023408226086,0.042985909649623004
1224,1273,0.9214929548248115,0.09370023408146495
1225,1064,0.9676252594164001,0.14453981004683197
1226,1274,0.977730094976584,0.1935250518831793
1227,1268,0.9206560697925692,0.20914248918636258
1228,1275,0.9809033723738196,0.1327680636160565
1229,1276,0.977730094976584,0.1935250518831793
1230,1277,0.7799339327761406,-0.0029392180187640267
1231,1278,0.9789422352330402,0.08774174231994247
1232,1279,0.9674947936747353,0.09561028347804698
1233,1280,0.9636574132576501,0.19385549384136827
1234,1281,0.9643860730755272,0.11260660508710912
1235,1282,0.8747926510546533,0.2652707350069035
1236,1283,0.9700240342106576,0.09527959354826594
1237,1284,0.9386366471886133,0.4845597171455592
1238,713,1.0,-0.8912871984712738
1239,1285,0.5995183342977595,0.09668450681388832
1240,1287,1.0,0.09849321698867808
1241,1131,0.9978115797399961,0.1860634076974243
1242,1288,0.9637206777170004,0.09671082670474368
1243,1289,0.9574283983760655,0.15284528509729045
1244,1290,0.9707949096211013,0.10570708904060151
1245,1291,0.7290720474651751,0.43430092175701246
1246,1267,0.91449274747025,0.15655020970137218
1247,1292,0.9721507969530568,0.1517536776551437
1248,1293,0.635080900097744,-0.40628677745355446
1249,1294,1.0,0.09830143667603829
1250,1295,0.9758020942970452,0.09718701363946804
1251,1296,0.9700144934887698,0.09538658060678162
1252,1297,1.0,0.09665368639877453
1253,1298,0.9718234249226746,0.09500829214136586
1254,1299,0.9697943129740882,0.09566119449952669
1255,1300,0.9499103813975797,0.09356591663756988
1256,1301,0.9850982566751708,0.09564827285374886
1257,1302,0.9220763824898063,0.15507770635574886
1258,1304,0.9860768032188388,0.09698776293734342
1259,1305,0.9634176036364297,0.09830143667603829
1260,1306,0.956978849408319,0.09216165695304862
1261,1307,0.9692167454601088,0.09482247034154584
1262,1308,1.0,-0.9274632689266568
1263,1309,0.9959286292767515,0.0968464779447907
1264,1310,0.9621220456240946,0.1266332170305381
1265,1311,0.9959286292767515,0.0968464779447907
1266,1312,0.980526786669912,0.09707810869285934
1267,1286,0.944462664135583,0.14097085275639454
1268,1303,0.9315716505548928,0.2737724166863864
1269,1313,0.9810373954575208,0.0911959836050893
1270,1314,1.0,0.09830143667603829
1271,1315,0.9699751150735368,0.09637462834219102
1272,1316,0.9074060659891648,0.24290765716562718
1273,1317,0.9521696827990587,0.18739341464160253
1274,1318,0.8336317796326955,0.05220483133414021
1275,1319,0.9811999127345178,0.11457303705763255
1276,1320,0.9960090122980314,0.09395297700306707
1277,1321,0.9647472615103467,0.09627848572154696
1278,1322,0.9651332767444776,0.0755203888428281
1279,1323,0.992603904537303,0.09844895707800236
1280,1324,0.982366040660114,0.09375511510904079
1281,1325,0.967396446570642,0.14431357722919008
1282,1326,0.6979906949628352,0.6433053614699789
1283,1328,0.8974576106802749,0.2786271379159918
1284,1329,0.7990122980491452,-0.9960090122990127
1285,1327,1.0,-0.30197540390170974
1286,1330,0.992603904537303,0.09844895707800236
1287,1331,0.8699966718526874,-0.20055847748766922
1288,1332,0.9778963425207541,0.10596380485728457
1289,1333,0.992603904537303,0.09844895707800236
1290,1115,0.9795077443273561,0.14221684477671664
1291,1335,1.0,0.09438444190242908
1292,1336,0.9256788524319989,0.09345797859396388
1293,1337,0.9544231795216243,0.09518352182744205
1294,1334,0.9118974508457683,0.13154273471015873
1295,1338,0.9714924055411203,0.12944726198505604
1296,1340,0.586071935296952,0.9476219897192711
1297,1341,0.9888091793433318,0.09906572497850696
1298,1342,0.9424154150107729,0.09413776032012003
1299,1343,0.9432288901507919,0.0967008725177561
1300,1344,0.944851302114785,0.09428909766370648
1301,1345,0.9869943630235054,0.08463646135116425
1302,1346,0.9920075935251951,0.09701649880347994
1303,1347,0.9856936853855517,0.09674305331557383
1304,1348,0.9681489944151291,0.0914537908677323
1305,1349,0.9711122695359654,0.09753492768208614
1306,1350,0.9985390543464296,0.09805267866649978
1307,1351,0.9563327036982655,0.09378277724333423
1308,1352,0.8987798185767414,0.15125457436237763
1309,1353,0.8617810894023998,0.13525075460698616
1310,1354,0.9366231168369348,0.24805596842453093
1311,1355,0.9987674638410431,0.09711122695365942
1312,1356,0.9809783289914297,0.09817705767126902
1313,1357,0.962654533608235,-0.22087970664715
1314,1358,0.8621676727678124,0.3208302828008187
1315,1359,0.9560934795875174,0.22819477667488847
1316,1360,0.9823746226965069,0.08617810894386113
1317,1361,1.0,0.09830143667603829
1318,1362,0.9863249185180724,0.09817705767126902
1319,1363,0.8574816519964013,0.08279277268364593
1320,1364,0.9496993232723876,0.08903140517027071
1321,1365,0.9985390543464296,0.09805267866649978
1322,1366,0.9612310958195442,0.2001658275265
1323,1367,1.0,0.4806155479139168
1324,1368,0.9465200626526545,0.1547957988491115
1325,1369,0.9236225680372941,0.09122308486445631
1326,1370,0.9397486273133479,0.09384490945552179
1327,1371,0.9652041202231305,0.09805267866649978
1328,1372,0.9674947936747353,0.0968695567724911
1329,1373,0.957396095462697,0.09844895707800236
1330,1374,0.9845988036790321,0.19562722836671992
1331,1377,0.9810088301360472,0.08442909932560526
1332,1378,0.7922145496628026,0.09810088301359629
1333,1379,0.9922481215650695,0.06477364925858292
1334,1380,0.9923182306755821,0.09869943630233073
1335,1381,0.5773978994245558,0.2839560187962468
1336,1382,0.9634176036364297,0.09830143667603829
1337,1383,0.910598755276507,-0.2081366417478204
1338,1384,0.862011774736425,0.11701148136099573
1339,1385,0.8064833609885775,0.089016967947176
1340,1387,1.0,-0.9810088301359629
1341,1388,0.9922145496628026,0.09810088301359629
1342,1390,0.9922145496628026,0.09810088301359629
1343,1391,0.9205490464853034,0.09270544285631539
1344,1393,1.0,-0.5955869262010702
1345,1392,0.9785275373423471,0.18219849569393398
1346,1394,0.9208238521222297,0.1009887367963711
1347,1395,1.0,0.18425078149583002
1348,1397,0.9717248951493139,0.09144927474652514
1349,1399,0.9033873503762665,0.09302047797076192
1350,1396,0.9393398593589121,0.18354749609011564
1351,1389,0.9433866757174294,0.09638983459040151
1352,1400,0.9625088554647893,0.12495397213293133
1353,1401,0.9583799528568608,0.09474375878639725
1354,1402,0.9324708529701407,0.09407260689807274
1355,1403,0.9319808755078434,0.11888098630330075
1356,1375,0.9734158726033453,0.17304437208923934
1357,1404,0.9891646390607797,0.0935777610467412
1358,1405,0.9634176036364297,0.09830143667603829
1359,1406,0.9840050237213431,0.09664675147065163
1360,1407,0.964023751797571,0.19024043346689817
1361,1408,0.9273978994245557,0.2839560187962468
1362,1409,0.9808504207546257,0.09515275079536419
1363,1410,0.9716094991979823,0.09729964889456524
1364,1411,0.9627150113978042,0.14233770899751846
1365,1412,0.9708116895506228,0.13249133205413793
1366,1413,0.9623165751274453,0.20714285061010407
1367,1414,1.0,0.09830143667603829
1368,1415,0.9828819198249155,0.14189042672451016
1369,1376,0.8804348254073359,0.20407941999282891
1370,1416,0.9563327036982655,0.09378277724333423
1371,1417,0.9656154009148838,0.0959392033672547
1372,1418,0.9973718793931986,0.09583799529535648
1373,1419,0.9717248951493139,0.09144927474652514
1374,1420,0.930178415315572,0.4305863149860098
1375,1421,0.976730962961594,0.09036573727983926
1376,1422,0.9793211729527573,0.14390353534123962
1377,1423,0.9936672963017344,0.18756555448666845
1378,1424,0.9777019428194573,0.0953246652371455
1379,1425,0.985976248202429,0.28536065020034723
1380,1426,0.9706245814065365,0.09749240830844047
1381,1427,0.9927572498064644,0.09947908105568141
1382,1428,1.0,0.09438444190242908
1383,1429,0.9563327036982655,0.09378277724333423
1384,1430,0.9436672963017345,0.18756555448666845
1385,1431,0.9563032926791988,0.09521696828070639
1386,1432,0.9812397967365949,0.09912894188514829
1387,1433,0.9995644709425742,0.09812397967351992
1388,1434,0.9634176036364297,0.09830143667603829
1389,1435,0.9845988036790321,0.19562722836671992
1390,1436,0.9839468809562232,0.11903156221269408
1391,1439,0.963635983471261,0.2034044864711908
1392,1440,1.0,0.09830143667603829
1393,1441,0.9630059425187288,0.09748926552333845
1394,1442,0.958195953695169,0.09512555680873176
1395,1438,0.9645868497980233,0.15917488114658546
1396,1203,0.964023751797571,0.09512021673344909
1397,1444,0.9742131345471645,0.09674209148134974
1398,1445,1.0,0.09830143667603829
1399,1443,0.9590352385450804,-0.6387449191500049
1400,1446,0.9582262519549422,0.09611771130534344
1401,1447,0.9127382238954933,0.09424064661349514
1402,1386,0.9036573727726345,0.22619493030786472
1403,1448,0.6459316791260898,0.0910598755290279
1404,1449,0.992603904537303,0.09844895707800236
1405,1450,1.0,0.09830143667603829
1406,1451,0.9409391787766653,0.16440185753510575
1407,1452,0.9634176036364297,0.09830143667603829
1408,1453,0.9805314850923222,0.16099993571314217
1409,1454,0.985976248202429,0.19024043346689817
1410,1455,0.9677990712324471,0.09409391787733001
1411,1456,0.9641234033436039,0.12776963765181254
1412,1457,0.9615088580100807,0.13857190744668496
1413,1458,0.9796782591395575,0.09713250136969306
1414,1459,1.0,0.09830143667603829
1415,1460,1.0,0.09830143667603829
1416,1461,0.9725047332972584,0.19129643599039398
1417,1462,0.9672541676673339,0.1267792035324717
1418,1464,0.8759391945911745,0.20028326454560377
1419,1465,0.964006670754717,0.1828391856702689
1420,1466,0.9907899407306642,0.09712913498134472
1421,1467,0.9273978994245557,0.2839560187962468
1422,1468,0.9746858145944803,0.09578476261147326
1423,1470,0.9582262519549422,0.09393398593464859
1424,1471,0.976818079838332,0.10852410659690682
1425,1472,0.9985662506848465,0.09796782591407821
1426,1473,0.9332818773479434,0.15221889203534467
1427,1474,0.9634176036364297,0.09830143667603829
1428,1475,1.0,0.15690783847113596
1429,1476,0.9161132769130773,0.09317570321160312
1430,1477,0.9763553928332667,0.11770924553196299
1431,1463,0.9659292439810511,0.1185571765983875
1432,1478,0.9359395507403157,0.1742634243418415
1433,1479,0.9757978126370529,0.0934042497529923
1434,1480,0.9689088484886446,0.09445876071889757
1435,1481,0.9256788524319989,0.09345797859396388
1436,1482,0.9724697950989647,0.0959247601356227
1437,1483,0.9634176036364297,0.09830143667603829
1438,1484,0.9865823963635704,0.09830143667603829
1439,1486,0.9522512710033814,0.09362783562205576
1440,1488,0.9369025348460677,0.09036573727983926
1441,1489,1.0,0.09636558272894305
1442,1490,0.9562153499908265,0.11183363259896996
1443,1491,0.9535701226797285,0.09535763246441259
1444,1493,0.9964298773202714,0.09535763246441259
1445,1494,0.9436967073208012,0.19043393656141278
1446,1437,0.8501141834510483,0.4900570320157606
1447,1492,0.8862716436791453,0.3467082583022863
1448,1495,0.9911453772340185,0.09763553928829793
1449,1496,0.951730962961594,0.09036573727983926
1450,1497,1.0,0.09830143667603829
1451,1498,1.0,0.09830143667603829
1452,1500,0.9701892667297909,0.09391680297625557
1453,1487,0.9363613112634726,0.12478111689228537
1454,1501,1.0,0.9213562307610913
1455,1502,0.959893910883439,0.13563423990769372
1456,1503,1.0,0.09512021673344909
1457,1505,1.0,0.09830143667603829
1458,1499,0.9631951626372194,0.18026475550604074
1459,1506,0.9616426129417046,0.09731047646996913
1460,1507,0.9381296034288207,0.12429431495584516
1461,1508,0.9593617134624939,0.1416103964311331
1462,1509,1.0,0.0959361713455051
1463,1510,0.9265079058795724,-0.05284121989861852
1464,1504,0.9793239177658154,0.2547188293516808
1465,1511,1.0,0.184629393235512
1466,1513,0.9725274742024896,0.09545674399755473
1467,1514,0.9977283719987774,0.09725274742006243
1468,1512,0.9579488221452774,0.16608593409535088
1469,1469,0.9332030750357456,0.11891165407137456
1470,1517,0.9757960034751285,0.09409462710237737
1471,1518,1.0,0.1555159802910964
1472,1519,0.9828888796505157,0.09664457790832885
1473,1520,0.9690222508820373,0.18670347652024288
1474,1521,0.9444150622247559,0.13296372672023124
1475,1522,0.9585890788760902,0.09232622726953532
1476,1523,1.0,0.09830143667603829
1477,1524,0.9553965444141976,0.09184696250672075
1478,1525,0.9501098851916466,0.15856137495247366
1479,1526,0.9502404616371835,0.12309015708746517
1480,1516,0.9369025348460677,0.09036573727983926
1481,1527,0.965063981224719,0.09430935244980287
1482,1528,0.896786642512349,0.16161407906655448
1483,1529,0.9528592639516729,0.16812057632142147
1484,1530,0.9582262519549422,0.09393398593464859
1485,1531,0.9851602156512995,0.09332818773360224
1486,1532,1.0,0.09528592639608452
1487,1533,0.9648655859706875,0.09642886861392766
1488,1534,1.0,0.09830143667603829
1489,1535,0.9739547517184256,-0.5095056920754326
1490,1536,0.9630974651539324,0.09036573727983926
1491,1537,0.9663135683049453,0.09455630055181705
1492,1538,0.9823746226965069,0.08617810894386113
1493,1539,0.9568955695108695,0.13560793229628035
1494,1540,1.0,0.09830143667603829
1495,1541,0.8929999374134306,0.15498767212837403
1496,1542,0.9912809696812066,0.138964233756088
1497,1543,0.7984108993379837,-0.07356879299729954
1498,1544,0.910122326818659,0.23471181947008293
1499,1545,1.0,0.9921592298650366
1500,1546,0.8699001699537463,0.11434973041835367
1501,1547,0.9634176036364297,0.09830143667603829
1502,1548,0.967780156616327,0.15235552444127556
1503,1549,0.9256788524319989,0.09345797859396388
1504,1550,0.8800919443171928,0.2238162071073451
1505,1551,0.9594913251758956,0.2812811792135239
1506,1552,0.9634176036364297,0.09830143667603829
1507,1553,0.9369025348460677,0.09036573727983926
1508,1554,1.0,0.1397037471795558
1509,1555,0.9498167346816561,0.14400358242793423
1510,1556,0.9055678403412893,0.22632991214290596
1511,1557,0.971165907946674,0.1008075822116604
1512,1558,1.0,0.09830143667603829
1513,1559,0.8788689279049883,0.47925177568197075
1514,1560,0.9634176036364297,0.09830143667603829
1515,1561,1.0,0.09830143667603829
1516,1562,0.9684210759300415,0.10347285518559653
1517,1564,0.9738222377793622,0.09677801566109487
1518,1568,0.976523618659675,0.1307919190392954
1519,1569,0.9653959595196477,0.19530472373549126
1520,1570,0.9991095243114025,0.0968421075930831
1521,1571,0.8459316791260898,0.0910598755290279
1522,1567,0.9665593910771204,0.0
1523,1572,0.36429562972734464,-0.9467607684575129
1524,1573,0.985976248202429,0.14270643321368523
1525,1575,0.979136915846073,0.14177755399444675
1526,1566,0.9428671725810677,0.23944875418777398
1527,1577,1.0,0.09991095243120672
1528,1578,1.0,0.09071131117560512
1529,1579,0.9189114100664025,0.12575539565908098
1530,1580,0.9982635724072018,0.0968421075930831
1531,1574,0.9060289389001136,0.2038969882945115
1532,1581,0.9634176036364297,0.09830143667603829
1533,1582,0.9132156035013502,0.08680459351936261
1534,1583,0.9662918546713802,0.0906886422069092
1535,1584,0.9590585996612454,0.11679841489866688
1536,1576,0.9504871209512065,0.10909865150529177
1537,1585,0.9521981742665243,0.1495029173620909
1538,1586,0.9484014806061979,0.0945298672603466
1539,1587,1.0,0.09402740718235336
1540,1588,0.930275622906113,0.09428671725923138
1541,1589,1.0,0.19043963485571536
1542,1590,0.9628776978295405,0.18378228201343064
1543,1593,0.9749805379684402,0.0957144662583871
1544,1594,1.0,0.09830143667603829
1545,1596,0.9598451229238635,0.09423441088522087
1546,1597,0.930275622906113,0.09629407696763484
1547,1598,0.930275622906113,0.0959695395634885
1548,1599,1.0,0.09521696828070639
1549,1600,1.0,-0.2714087405453107
1550,1601,0.9634176036364297,0.09830143667603829
1551,1595,0.9569135560311721,0.11892009832725059
1552,1602,0.964023751797571,0.19024043346689817
1553,1603,0.9752485413189546,0.09521981742785768
1554,1604,0.9628682878290793,0.09359395507583629
1555,1606,0.9779982087860328,0.09498167347043072
1556,1605,0.9744587197963753,0.11813341605697879
1557,1608,0.9914338064437771,0.09724723473041436
1558,1609,0.9524008609928065,-0.6039303118827185
1559,1610,0.9574658964004318,0.09521981742785768
1560,1611,0.9363077188252334,0.106250676650554
1561,1613,0.9634176036364297,0.09830143667603829
1562,1607,0.9175601683067673,0.191939079126977
1563,1614,0.930275622906113,0.09428671725923138
1564,1615,0.951724329599402,0.2231329247976549
1565,1616,0.940184607985326,0.09306545768577265
1566,1617,0.9936966974564454,0.09643860730272735
1567,1515,0.8834290096348416,0.14544479530565396
1568,1591,0.9352670281660196,0.20977463613906244
1569,1618,0.9262806251836674,0.14172668080875223
1570,1619,0.9642724035404113,0.09068360990410873
1571,1620,0.9288847434259037,0.2166295071458087
1572,1621,0.9657759169990767,0.09521839285428203
1573,1622,0.9756788524319989,0.09345797859396388
1574,1623,0.8914171069860788,0.09071280640443358
1575,1624,0.947368851714168,0.21593275448708252
1576,1592,0.835976248202429,0.38048086693379635
1577,1625,0.930275622906113,0.09629407696763484
1578,1626,0.969528523601627,0.09498903643132424
1579,1627,0.9634176036364297,0.09830143667603829
1580,1628,0.9798180890370985,0.02159695122803628
1581,1629,0.9472653971766037,0.11521036109292175
1582,1631,0.5528535445203008,0.48539745481012153
1583,1632,0.9853069095719618,0.09644276222614534
1584,1633,0.9720965433480965,0.09400995242937193
1585,1634,0.9630907224054281,0.09043728022862452
1586,1635,0.9664824870892457,0.14219059404275253
1587,1636,0.976447420194285,0.12446000587521289
1588,1637,0.9802777254454582,0.09583128982700151
1589,1639,0.9317539237592765,0.12540620719309517
1590,1640,0.9865823963635704,0.09830143667603829
1591,1641,0.9607984756140181,0.09798180890315779
1592,1642,0.9752485413189546,0.09602100977606806
1593,1643,1.0,0.8709315229158349
1594,1565,0.9069870675582272,0.15933848613336393
1595,1644,0.9305322362989861,0.09666274142039342
1596,1645,0.9766689682324426,0.12657883897312686
1597,1646,1.0,0.09428671725923138
1598,1647,0.727935155616619,0.0683456195885118
1599,1648,0.8515255007301202,0.1492931532689453
1600,1651,0.9762572214906594,0.09657691653229608
1601,1653,0.9705186427779695,0.1086184108508569
1602,1654,0.9575164482772748,0.09529417735591034
1603,1655,0.9341612252839339,0.09587805793076815
1604,1659,1.0,0.09428671725923138
1605,1660,1.0,0.0007461311351231181
1606,1661,0.9923948194535391,0.1894530794398065
1607,1612,0.9466683259988933,0.11558432655763938
1608,1662,0.7876138266346752,-0.05049497861636543
1609,1663,1.0,0.9765236186774563
1610,1630,0.5834406089228796,0.09517243296047227
1611,1664,0.9485224703892041,0.11033216707122667
1612,1665,0.9450861493893928,0.09543863372702201
1613,1666,0.9713203862121683,0.1548088793130341
1614,1668,0.9619861601812791,0.09536266228097937
1615,1669,0.9754442437490531,0.41351515691643154
1616,1670,0.9470331586584232,0.18658366704318138
1617,1671,0.9384335376011725,-0.9517243296047226
1618,1672,0.9607531535837068,0.09617061287206748
1619,1657,0.8918964432911247,0.10442985393780317
1620,1649,1.0,0.09830143667603829
1621,1673,0.942855899081936,0.09382431200770375
1622,1667,0.9140006851463429,0.23765685811548953
1623,1674,0.9627641600433,0.1400689850314928
1624,1675,0.9463306914088194,0.1228128112502759
1625,1676,0.9745220918987217,0.09523156260649046
1626,1677,0.9377795410387383,0.12309258750674464
1627,1678,0.9634176036364297,0.09830143667603829
1628,1679,0.9567081664784093,0.09470331587768079
1629,1658,0.9436967073208012,0.28565090484211914
1630,1681,0.9582262519549422,0.09393398593464859
1631,1682,0.9630974651539324,0.09036573727983926
1632,1683,0.930275622906113,0.09428671725923138
1633,1684,0.9396249630143901,0.17328359099770396
1634,1685,0.8664179549763004,0.2207500739712198
1635,1686,0.9365580800530908,0.21711420328954173
1636,1687,0.9582262519549422,0.09460678974145727
1637,1688,0.9769595369912221,0.09633458873494291
1638,1689,0.9231819406598761,0.14798936838714505
1639,1690,0.8986751908216154,0.31793545280400287
1640,1691,0.9634176036364297,0.09830143667603829
1641,1692,0.9599798600796386,0.09276908512015578
1642,1650,0.9516655292435318,0.2557110556113457
1643,1693,0.9604105880621348,0.1643502456572584
1644,1694,1.0,0.09830143667603829
1645,1696,0.9923948194535391,0.09472653971990325
1646,1697,0.9787303778795783,0.12812487269068823
1647,1698,0.930275622906113,0.09428671725923138
1648,1699,0.9634176036364297,0.09830143667603829
1649,1700,0.9391500563984556,0.23719182270155814
1650,1701,0.9314267350844976,0.20544297866707453
1651,1702,0.9523249967961619,0.118226302882625
1652,1703,0.8432424215417842,0.004232550621280841
1653,1704,0.981809167623948,0.15599845506854457
1654,1706,1.0,0.09393398593464859
1655,1707,0.8153959595196477,0.09765236186774563
1656,1708,0.718595911350779,0.7513200451148463
1657,1709,1.0,0.09830143667603829
1658,1710,0.9451126819304688,0.09352670281733463
1659,1705,1.0,-0.9517243296047226
1660,1712,0.9022276737632223,0.21860759692000506
1661,1713,0.9369542280905978,0.10158675330524408
1662,1714,0.9519269449604821,0.1509554133491919
1663,1715,0.9749309255930069,0.09573226937634176
1664,1716,1.0,0.09765236186774563
1665,1718,0.9653959595196477,0.19530472373549126
1666,1721,0.9632552219062259,0.09801754357985286
1667,1717,0.985976248202429,0.19024043346689817
1668,1723,0.9585804071648656,0.09640066707538415
1669,1724,0.9634176036364297,0.09591406974668645
1670,1725,0.925311089455514,0.1731657645834923
1671,1726,0.8459316791260898,0.029365280120796273
1672,1727,0.9574356807033284,0.09388808201070498
1673,1728,0.9617677529424401,0.09568955695119034
1674,1729,0.9721444721943271,0.190333105849132
1675,1732,0.9634176036364297,0.09830143667603829
1676,1733,0.8361649039193451,0.17014226007333164
1677,1734,1.0,0.09830143667603829
